-265,-588,1897
-276,-578,1897
-289,-570,1890
-283,-561,1900
-281,-564,1914
-279,-561,1899
-281,-565,1909
-239,-416,1876
-207,-289,1822
-224,-257,1809
-227,-263,1799
-263,-271,1951
-275,-266,1969
-221,-309,1937
-219,-312,1928
-220,-316,1920
-219,-320,1922
-231,-313,1922
-239,-303,1919
-525,580,1837
-494,603,1824
-520,570,1833
-506,597,1854
-517,573,1848
-519,576,1868
-515,564,1896
-582,564,1850
-572,621,1906
-534,597,1944
-601,503,1916
-563,456,1918
-609,470,1934
-556,457,2005
-516,505,2028
-522,549,2018
-571,512,1973
-533,576,1945
-513,585,1931
-493,602,1941
-532,428,1958
-542,440,1954
-525,422,1943
-536,425,1958
-513,435,1994
-473,458,2132
-475,544,2218
-475,544,2218
-475,544,2218
-449,608,1715
-477,512,1586
-478,581,1735
-456,635,1895
-469,590,1880
-462,608,1907
-468,615,1930
-465,625,1958
-427,702,2056
-414,603,1960
-393,597,2014
-386,552,2045
-378,528,2016
-349,518,2036
-405,559,1994
-414,559,1966
-562,414,1832
-462,383,1856
-451,387,1870
-475,358,1886
-547,395,1834
-468,336,1817
-410,308,1940
-479,326,1881
-495,329,1883
-521,339,1937
-467,349,1970
-461,351,1983
-438,369,2021
-434,370,2042
-431,374,2062
-435,360,2075
-514,580,1989
-435,554,2013
-418,584,2042
-383,634,2031
-352,645,2056
-351,644,2047
-356,646,2042
-360,646,2041
-386,648,2004
-409,664,1979
-426,658,1954
-441,651,1935
-448,639,1923
-541,490,1961
-454,444,2006
-449,508,2000
-467,583,1943
-447,622,1935
-444,630,1956
-420,647,1962
-406,671,1964
-395,690,1961
-364,719,1987
-341,730,1989
-407,672,2006
-505,559,1950
-519,550,1947
-524,540,1948
-553,542,1941
-535,540,1945
-512,486,1923
-441,327,1961
-445,320,1993
-461,288,2000
-447,287,2039
-451,254,2051
-469,283,2003
-458,293,1963
-444,271,1966
-452,266,1974
-459,266,1996
-503,106,1964
-475,111,1994
-471,112,1990
-453,127,1996
-447,109,2034
-442,110,2038
-448,112,2022
-446,108,2026
-457,110,2028
-455,102,2033
-573,362,1924
-467,259,1981
-477,237,1994
-474,257,2012
-457,263,2055
-438,248,2073
-421,259,2078
-455,254,2027
-454,277,1990
-457,289,1945
-459,277,2038
-436,258,2111
-396,275,2147
-393,295,2146
-432,297,2078
-453,266,2062
-462,252,2019
-463,239,1998
-434,62,2049
-461,46,2066
-453,32,2077
-444,30,2092
-443,1,2094
-445,0,2083
-542,421,1992
-478,361,2022
-478,331,2022
-445,155,2029
-493,123,2006
-486,130,2008
-486,130,2011
-516,137,1992
-537,168,1987
-527,165,2002
-507,170,2020
-494,157,2025
-528,546,1999
-451,506,2043
-418,526,2062
-385,573,2080
-374,574,2107
-370,573,2123
-371,576,2128
-370,577,2134
-428,560,2054
-456,602,1982
-493,601,1945
-533,563,1903
-539,510,1829
-511,502,1821
-513,470,1807
-511,456,1810
-497,433,1819
-484,400,1817
-474,399,1813
-474,430,1823
-498,450,1873
-501,446,1920
-488,402,1934
-480,392,1934
-500,405,1908
-653,513,1913
-519,407,1929
-500,410,1944
-484,429,1957
-478,466,1972
-473,476,1985
-469,487,2000
-456,478,2027
-578,562,1893
-497,472,1931
-481,428,1930
-473,379,1923
-572,472,1873
-484,310,1918
-478,293,1940
-474,299,1945
-473,355,1963
-472,387,1974
-464,402,1989
-450,416,2035
-432,427,2046
-432,422,2071
-450,434,2092
-434,470,2055
-430,532,2031
-449,587,1996
-481,601,1936
-499,605,1897
-500,537,1897
-503,506,1924
-483,440,1923
-499,409,1918
-486,365,1932
-493,326,1946
-481,311,1963
-440,261,1965
-323,271,1889
-286,266,1830
-280,263,1826
-228,242,1836
-243,263,1802
-654,513,1907
-535,443,1929
-511,432,1953
-486,440,1980
-474,454,2019
-446,484,2060
-426,525,2075
-431,583,2064
-446,622,2035
-444,660,2010
-418,680,2018
-519,604,1956
-549,547,1903
-539,558,1923
-543,523,1905
-561,544,1926
-542,593,1961
-554,598,1947
-543,599,1949
-539,587,1939
-567,593,1927
-568,587,1915
-556,587,1896
-428,643,1788
-406,590,1739
-439,536,1766
-484,437,1799
-484,388,1816
-459,380,1801
-551,410,1771
-495,356,1797
-495,362,1823
-481,319,1817
-474,301,1794
-457,270,1775
-439,230,1774
-413,209,1761
-492,349,1854
-512,404,1935
-504,400,1950
-616,503,1886
-476,355,1932
-444,284,1976
-343,311,1929
-313,306,1876
-315,268,1878
-307,220,1889
-337,221,1919
-405,202,1944
-395,204,1938
-374,208,1925
-484,316,2016
-437,209,2046
-420,253,2053
-433,326,2058
-434,371,2068
-426,415,2077
-417,453,2092
-388,504,2084
-365,543,2067
-364,534,2036
-374,534,1993
-386,541,1976
-378,525,1975
-398,521,1948
-401,520,1940
-416,511,1919
-442,507,1890
-430,502,1905
-432,504,1904
-579,499,1893
-488,399,1946
-462,375,1971
-466,300,1955
-434,229,1989
-475,317,1980
-486,406,1960
-496,505,1908
-494,530,1906
-472,554,1926
-452,548,1960
-433,535,2011
-404,528,2051
-358,516,2082
-345,504,2129
-341,503,2144
-341,508,2173
-342,522,2109
-340,523,2123
-343,529,2110
-353,531,2087
-435,587,1968
-469,626,1895
-503,611,1853
-487,599,1834
-482,563,1794
-504,503,1794
-507,481,1799
-497,491,1839
-499,478,1878
-496,446,1911
-476,364,1944
-468,310,1947
-468,330,1941
-453,330,1947
-467,308,1972
-465,303,1966
-431,303,1962
-402,302,1949
-343,301,1912
-332,286,1909
-324,267,1898
-319,200,1926
-331,163,1928
-315,168,1989
-346,138,2050
-354,108,2036
-352,199,1985
-309,306,1906
-328,284,1916
-324,316,1875
-377,324,1900
-645,322,2040
-650,325,2040
-648,326,2039
-648,326,2036
-552,454,1957
-458,340,1943
-446,344,1946
-443,362,1943
-463,397,1945
-540,338,1870
-427,330,1953
-474,432,2013
-557,451,2050
-556,445,2064
-563,425,2079
-557,438,2072
-504,480,2022
-510,510,2018
-496,517,2032
-489,524,2026
-497,528,2018
-498,528,2017
-498,438,2008
-584,434,1849
-493,433,1933
-462,421,1951
-452,420,1950
-453,423,1941
-453,423,1942
-457,428,1938
-457,433,1944
-448,439,1959
-440,440,1975
-403,419,2036
-434,446,1976
-415,445,2003
-398,441,2032
-406,449,2015
-394,456,2033
-382,456,2045
-532,587,2030
-489,597,2095
-492,597,2094
-501,600,2088
-496,598,2095
-496,602,2098
-491,598,2101
-496,606,2100
-488,604,2117
-486,601,2123
-488,599,2115
-509,511,2003
-435,492,2059
-431,468,2058
-428,453,2060
-418,444,2063
-417,421,2075
-415,389,2058
-433,356,2074
-435,322,2073
-431,306,2078
-416,274,2063
-409,240,2091
-439,314,2049
-361,253,2121
-342,240,2114
-334,236,2107
-346,221,2096
-350,221,2083
-342,248,2079
-305,235,2018
-327,225,1967
-345,241,1919
-363,223,1891
-339,265,2015
-572,417,1951
-424,208,2105
-421,215,2136
-412,237,2112
-406,243,2078
-402,281,2015
-391,291,2031
-393,276,2024
-388,246,2011
-361,301,2117
-350,298,2130
-348,306,2089
-574,624,1827
-503,555,1846
-494,586,1908
-473,644,1946
-431,698,1971
-384,710,1979
-329,717,2026
-438,637,1954
-406,606,1892
-295,572,1871
-281,612,1906
-275,632,1913
-286,603,1898
-115,675,2019
-153,661,1981
-153,669,2004
-147,680,2008
-144,688,2010
-137,694,1996
-100,675,2117
-105,671,2115
-98,663,2162
-126,646,2123
-86,658,2179
-36,668,2235
-101,658,2145
-99,679,2129
-16,725,2250
31,770,2267
94,790,2287
40,786,2233
28,768,2240
-192,662,1867
-194,680,1885
-200,694,1912
-155,720,1991
-161,745,1916
-61,875,1836
-54,879,1756
-73,849,1826
